date,symbol,open,high,low,close,volume
2023-08-03,2330,906.12,910.74,878.43,888.11,7036698
2023-08-04,2330,888.91,900.63,884.05,891.15,9037798
2023-08-07,2330,885.4,888.17,865.16,873.14,8880325
2023-08-08,2330,870.78,886.07,865.97,882.76,10304561
2023-08-09,2330,885.56,907.52,875.52,900.92,7665725
2023-08-10,2330,900.46,902.33,892.17,896.92,6630527
2023-08-11,2330,898.87,918.82,898.41,908.18,11530763
2023-08-14,2330,903.82,907.0,881.26,891.27,8611272
2023-08-15,2330,888.44,889.32,879.09,888.88,9638962
2023-08-16,2330,890.29,907.66,889.38,903.53,9162630
2023-08-17,2330,901.51,902.94,890.94,899.75,9232720
2023-08-18,2330,897.47,911.45,896.89,905.38,8383069
2023-08-21,2330,899.71,903.94,864.53,878.15,6259707
2023-08-22,2330,878.91,890.4,859.37,865.26,9905165
2023-08-23,2330,863.49,868.96,859.07,861.97,10025614
2023-08-24,2330,865.04,870.37,841.23,845.57,6598377
2023-08-25,2330,849.63,854.02,829.9,835.84,7627017
2023-08-28,2330,831.25,841.11,825.03,835.76,9533620
2023-08-29,2330,837.56,841.87,787.17,791.0,44667102
2023-08-30,2330,794.42,795.52,775.43,782.17,10357130
2023-08-31,2330,778.36,779.83,774.83,777.58,10083431
2023-09-01,2330,777.88,777.95,763.83,767.72,7502754
2023-09-04,2330,766.18,768.14,763.6,767.19,7836094
2023-09-05,2330,770.51,774.03,753.17,755.29,8326357
2023-09-06,2330,752.99,772.92,751.05,763.77,10242303
2023-09-07,2330,765.14,773.85,763.44,773.46,11592788
2023-09-08,2330,776.48,779.8,761.15,766.18,7342522
2023-09-11,2330,763.5,768.77,755.93,760.78,10271962
2023-09-12,2330,757.95,763.05,755.07,756.49,11504743
2023-09-13,2330,755.51,761.58,751.21,755.64,7044414
2023-09-14,2330,758.84,763.65,745.67,746.21,10131409
2023-09-15,2330,743.6,744.65,733.97,741.39,6683081
2023-09-18,2330,741.74,750.88,728.09,734.12,8180257
2023-09-19,2330,730.14,753.06,724.34,747.78,8130121
2023-09-20,2330,746.24,760.85,745.23,754.22,10116526
2023-09-21,2330,757.69,762.11,742.43,750.68,10427772
2023-09-22,2330,753.05,759.96,743.81,749.72,6291798
2023-09-25,2330,753.87,754.61,734.01,741.07,10775926
2023-09-26,2330,735.16,737.89,724.28,734.8,8105892
2023-09-27,2330,731.87,739.82,724.32,727.98,8437497
2023-09-28,2330,729.67,742.23,728.86,740.51,11596826
2023-09-29,2330,735.92,741.68,734.79,740.85,7505344
2023-10-02,2330,737.59,739.3,719.84,722.84,12672875
2023-10-03,2330,722.36,728.16,717.07,720.71,9997631
2023-10-04,2330,721.06,735.66,714.11,723.31,7619891
2023-10-05,2330,721.02,732.37,720.66,726.71,7544381
2023-10-06,2330,729.61,735.74,722.74,729.89,9794408
2023-10-09,2330,728.42,738.35,721.06,731.58,8998743
2023-10-10,2330,736.24,740.6,726.13,730.74,9866451
2023-10-11,2330,728.34,735.55,724.08,730.06,12512691
2023-10-12,2330,728.32,743.73,723.06,737.15,11286792
2023-10-13,2330,737.71,741.84,728.13,732.7,7546263
2023-10-16,2330,733.92,746.17,729.55,737.95,8152945
2023-10-17,2330,735.6,752.82,728.0,745.12,10920370
2023-10-18,2330,743.67,753.49,738.08,748.67,7806909
2023-10-19,2330,750.41,762.69,740.26,760.84,8711158
2023-10-20,2330,758.31,767.37,741.05,751.04,10173315
2023-10-23,2330,754.69,769.39,749.17,763.12,9262650
2023-10-24,2330,760.85,776.92,751.85,770.05,8022202
2023-10-25,2330,771.51,774.14,766.78,767.34,10138196
2023-10-26,2330,767.4,770.13,754.91,763.38,9520948
2023-10-27,2330,759.78,764.88,753.49,761.37,8364088
2023-10-30,2330,762.01,769.45,757.57,762.56,8679481
2023-10-31,2330,770.35,774.09,748.58,753.72,8774196
2023-11-01,2330,753.74,758.25,748.43,750.19,8487932
2023-11-02,2330,755.45,762.38,729.24,735.53,5679932
2023-11-03,2330,739.62,756.34,720.86,728.72,9263113
2023-11-06,2330,726.25,740.81,725.09,733.49,6118971
2023-11-07,2330,736.35,740.6,717.84,722.47,7512163
2023-11-08,2330,720.53,723.06,712.62,712.89,6811810
2023-11-09,2330,714.53,720.71,703.23,703.81,7002730
2023-11-10,2330,701.05,725.21,696.55,719.67,8907432
2023-11-13,2330,718.43,726.93,713.88,722.4,7130379
2023-11-14,2330,725.99,733.44,709.85,711.14,6805352
2023-11-15,2330,707.85,710.44,705.51,709.4,6678955
2023-11-16,2330,709.9,717.46,690.78,697.31,6902779
2023-11-17,2330,699.31,703.91,676.83,682.08,9926566
2023-11-20,2330,674.24,676.71,668.88,675.5,6986369
2023-11-21,2330,671.67,674.74,665.14,665.82,7581186
2023-11-22,2330,664.15,666.12,658.02,662.7,6909810
2023-11-23,2330,662.51,672.91,660.47,671.66,22216101
2023-11-24,2330,668.03,691.45,663.76,688.47,6416381
2023-11-27,2330,687.62,701.04,681.25,697.51,9339967
2023-11-28,2330,697.13,713.59,692.82,709.47,6891864
2023-11-29,2330,712.13,716.99,698.34,702.43,5318500
2023-11-30,2330,697.11,705.72,694.5,703.13,7017452
2023-12-01,2330,704.74,727.65,698.69,719.17,8138764
2023-12-04,2330,717.07,737.45,710.84,735.38,6629382
2023-12-05,2330,733.62,751.55,732.45,742.28,26237762
2023-12-06,2330,737.59,749.13,735.12,747.13,7329426
2023-12-07,2330,746.88,747.01,732.64,744.03,6706990
2023-12-08,2330,742.42,751.21,732.29,748.67,4692966
2023-12-11,2330,745.04,754.65,742.48,751.36,5556737
2023-12-12,2330,743.64,755.43,739.45,751.87,5206435
2023-12-13,2330,750.08,769.58,747.36,765.71,6570674
2023-12-14,2330,773.29,784.91,765.28,777.92,9112342
2023-12-15,2330,782.81,789.99,775.31,780.44,7154441
2023-12-18,2330,781.35,781.49,763.19,763.58,6986598
2023-12-19,2330,763.56,768.56,748.49,753.56,5764507
2023-12-20,2330,753.29,767.79,752.38,761.87,6606842
2023-12-21,2330,764.83,774.27,761.91,772.1,5746060
2023-12-22,2330,767.78,771.96,759.67,766.21,6001097
2023-12-25,2330,765.53,773.39,762.81,765.57,6277404
2023-12-26,2330,762.08,768.27,753.85,757.99,7085439
2023-12-27,2330,762.02,770.22,755.48,769.77,7366011
2023-12-28,2330,770.78,771.48,756.62,765.7,7825613
2023-12-29,2330,763.9,764.53,754.34,757.94,6596938
2024-01-01,2330,760.29,768.74,741.68,746.08,6872740
2024-01-02,2330,746.02,751.41,743.49,750.16,6948760
2024-01-03,2330,750.19,757.73,750.11,752.58,8341369
2024-01-04,2330,760.26,763.65,747.31,752.8,12434834
2024-01-05,2330,752.59,756.29,743.48,754.74,6125803
2024-01-08,2330,753.31,762.77,753.08,758.8,9707835
2024-01-09,2330,755.11,764.79,752.1,756.46,8178454
2024-01-10,2330,757.89,766.41,751.24,764.28,7639362
2024-01-11,2330,763.95,764.29,756.3,761.46,6147212
2024-01-12,2330,761.93,769.78,756.97,759.04,10309039
2024-01-15,2330,757.73,769.05,757.56,767.85,8421159
2024-01-16,2330,771.53,774.07,759.42,761.25,8447757
2024-01-17,2330,761.27,768.84,750.29,755.17,8360592
2024-01-18,2330,750.06,762.95,745.08,757.22,9701181
2024-01-19,2330,756.61,770.64,752.95,762.91,8720018
2024-01-22,2330,764.32,767.76,750.68,760.26,12105696
2024-01-23,2330,764.94,768.54,764.7,768.42,8019487
2024-01-24,2330,767.81,769.43,759.67,768.99,12635109
2024-01-25,2330,772.33,786.4,770.3,781.0,8762568
2024-01-26,2330,779.9,804.28,771.77,800.93,10773929
2024-01-29,2330,800.1,803.29,788.01,792.98,10725920
2024-01-30,2330,796.44,801.54,773.51,785.53,9385886
2024-01-31,2330,787.34,791.0,783.89,784.81,8550661
2024-02-01,2330,779.82,787.06,778.05,782.6,8447367
2024-02-02,2330,781.31,798.68,779.07,794.19,31750892
2024-02-05,2330,791.33,800.56,785.75,794.94,8843547
2024-02-06,2330,794.49,822.23,791.07,818.23,7697087
2024-02-07,2330,815.99,828.25,812.85,825.17,7720851
2024-02-08,2330,823.65,831.46,802.56,808.04,12271866
2024-02-09,2330,809.73,826.56,805.19,815.52,9417116
2024-02-12,2330,815.53,833.15,808.72,830.32,28257255
2024-02-13,2330,831.7,840.23,824.82,835.84,7182246
2024-02-14,2330,834.3,852.31,828.77,837.69,8461435
2024-02-15,2330,842.06,845.94,821.71,824.04,10038291
2024-02-16,2330,826.13,835.72,820.65,830.67,9876781
2024-02-19,2330,832.09,842.89,826.9,834.23,8194649
2024-02-20,2330,836.75,837.71,832.06,833.0,11216850
2024-02-21,2330,828.78,853.83,825.13,848.4,9082342
2024-02-22,2330,844.01,853.06,839.97,851.72,9279418
2024-02-23,2330,854.41,858.11,836.8,840.43,10024775
2024-02-26,2330,843.24,845.16,838.99,839.34,9008449
2024-02-27,2330,835.17,840.53,829.55,840.16,8304501
2024-02-28,2330,843.4,846.33,816.97,825.72,9555599
2024-02-29,2330,825.02,832.68,823.82,828.85,9278613
2024-03-01,2330,822.92,837.5,821.67,832.68,9879327
2024-03-04,2330,835.16,843.74,826.17,832.7,11028645
2024-03-05,2330,842.1,843.05,826.18,829.41,11076501
2024-03-06,2330,831.02,844.39,829.08,837.1,12492898
2024-03-07,2330,841.28,843.07,829.4,835.27,8446200
2024-03-08,2330,836.33,847.49,834.85,841.21,9212077
2024-03-11,2330,842.88,851.27,834.06,839.6,7361410
2024-03-12,2330,848.37,859.05,835.94,840.89,9319753
2024-03-13,2330,840.28,854.05,836.14,850.51,10119749
2024-03-14,2330,854.55,859.49,837.11,839.0,11149980
2024-03-15,2330,837.14,840.25,811.65,823.65,7999043
2024-03-18,2330,821.74,828.17,795.23,802.56,13539314
2024-03-19,2330,803.16,818.3,793.13,816.31,8350417
2024-03-20,2330,814.95,815.76,806.71,810.07,8492457
2024-03-21,2330,808.81,818.13,808.48,817.37,9124962
2024-03-22,2330,815.56,821.67,809.4,818.29,11194566
2024-03-25,2330,818.58,826.63,808.49,810.83,8618052
2024-03-26,2330,806.58,816.08,801.64,810.67,9467397
2024-03-27,2330,810.7,820.04,787.89,799.32,10690676
2024-03-28,2330,800.77,804.02,782.61,788.23,7320842
2024-03-29,2330,787.15,794.15,766.7,772.22,8960440
2024-04-01,2330,773.47,780.71,769.68,774.42,8377811
2024-04-02,2330,774.86,795.69,769.89,790.81,7858998
2024-04-03,2330,791.47,794.62,782.62,786.88,7019358
2024-04-04,2330,788.72,792.78,786.5,788.1,8910288
2024-04-05,2330,784.97,796.61,784.65,789.43,9573616
2024-04-08,2330,782.27,794.38,778.84,789.09,7102562
2024-04-09,2330,788.68,791.89,781.18,782.3,9771755
2024-04-10,2330,780.01,781.36,772.92,780.2,6090061
2024-04-11,2330,778.38,784.7,777.14,781.65,6811557
2024-04-12,2330,782.38,784.62,777.52,781.93,8847959
2024-04-15,2330,781.91,783.62,765.15,766.52,7825230
2024-04-16,2330,762.79,771.41,754.32,761.7,5221668
2024-04-17,2330,763.51,767.22,739.43,748.41,8182720
2024-04-18,2330,745.35,757.27,744.68,751.29,9177063
2024-04-19,2330,748.81,762.24,737.6,755.28,6913908
2024-04-22,2330,753.98,765.28,753.95,760.46,7126739
2024-04-23,2330,755.0,782.69,746.58,778.89,23683346
2024-04-24,2330,776.29,779.25,775.28,777.48,6260247
2024-04-25,2330,777.85,780.06,765.31,768.45,6413712
2024-04-26,2330,766.82,769.54,761.96,768.19,8371048
2024-04-29,2330,766.32,773.81,764.63,769.57,6691304
2024-04-30,2330,766.7,768.99,762.73,766.06,8152433
2024-05-01,2330,763.22,779.34,760.15,776.3,7843594
2024-05-02,2330,776.58,784.18,773.78,777.84,8622226
2024-05-03,2330,775.18,781.98,766.71,778.02,6219982
2024-05-06,2330,776.08,789.39,769.37,787.08,5714651
2024-05-07,2330,788.19,797.04,783.69,795.05,6039073
2024-05-08,2330,801.05,804.67,792.08,798.58,6677567
2024-05-09,2330,798.05,801.06,792.19,799.01,6298814
2024-05-10,2330,802.25,807.38,786.51,790.53,8433333
2024-05-13,2330,794.56,796.53,768.02,773.31,5956307
2024-05-14,2330,777.38,787.81,761.03,764.94,7033501
2024-05-15,2330,770.23,772.12,759.9,765.65,5812962
2024-05-16,2330,764.55,774.79,741.69,744.2,7649636
2024-05-17,2330,744.16,759.98,743.52,755.09,5844052
2024-05-20,2330,755.27,769.2,750.34,763.5,9890400
2024-05-21,2330,768.4,773.42,750.04,759.74,5364593
2024-05-22,2330,758.55,766.61,750.29,761.62,7188205
2024-05-23,2330,759.57,775.05,754.97,772.96,6698235
2024-05-24,2330,770.0,779.76,766.49,771.43,8763768
2024-05-27,2330,773.43,779.8,769.65,771.74,7284280
2024-05-28,2330,772.52,797.38,765.74,789.79,7250815
2024-05-29,2330,791.52,798.92,791.05,791.76,7221668
2024-05-30,2330,790.52,799.36,787.78,790.21,5412506
2024-05-31,2330,785.72,799.31,778.15,797.95,7213687
2024-06-03,2330,796.54,803.05,795.54,802.67,6729240
2024-06-04,2330,803.66,807.0,785.29,790.62,7328720
2024-06-05,2330,792.2,798.16,786.86,794.49,7501553
2024-06-06,2330,796.54,801.8,765.16,771.53,5754898
2024-06-07,2330,768.16,775.7,767.87,768.8,6195629
2024-06-10,2330,766.86,775.69,759.48,773.92,8768241
2024-06-11,2330,776.55,784.78,772.52,780.82,6643447
2024-06-12,2330,779.17,785.93,772.63,782.59,9331497
2024-06-13,2330,788.2,790.71,785.46,786.52,8660944
2024-06-14,2330,785.66,786.51,777.56,779.43,5870189
2024-06-17,2330,778.2,783.15,767.07,775.57,8778263
2024-06-18,2330,777.45,782.46,756.4,760.66,7818668
2024-06-19,2330,758.56,766.74,750.41,762.72,6986966
2024-06-20,2330,762.53,763.66,752.81,753.48,7529645
2024-06-21,2330,753.37,771.92,751.47,766.77,8756009
2024-06-24,2330,764.73,772.98,759.62,767.82,6753690
2024-06-25,2330,771.5,775.42,769.12,771.07,7993410
2024-06-26,2330,767.29,785.65,764.77,779.17,8703952
2024-06-27,2330,777.4,786.81,773.81,774.09,9179833
2024-06-28,2330,776.21,790.9,775.53,790.37,7415533
2024-07-01,2330,791.08,792.78,789.1,792.06,7402330
2024-07-02,2330,798.35,800.16,788.89,790.54,7047217
2024-07-03,2330,790.41,798.69,786.82,796.77,7557844
2024-07-04,2330,805.32,811.93,795.29,799.8,7795338
2024-07-05,2330,802.14,809.14,783.85,787.1,11017347
2024-07-08,2330,789.54,795.21,783.33,787.5,7513562
2024-07-09,2330,790.15,793.29,780.22,786.32,7395466
2024-07-10,2330,787.3,794.82,783.29,793.88,10699825
2024-07-11,2330,790.48,795.0,770.72,782.08,8068247
2024-07-12,2330,782.9,789.79,777.69,786.93,8452259
2024-07-15,2330,781.7,788.37,774.19,783.74,9309391
2024-07-16,2330,785.56,798.77,782.82,794.2,8485776
2024-07-17,2330,793.35,798.57,770.34,780.38,10235145
2024-07-18,2330,775.89,779.9,765.33,772.48,8983593
2024-07-19,2330,771.92,784.59,771.62,777.69,12526006
2024-07-22,2330,780.16,783.99,763.26,767.51,9017386
2024-07-23,2330,768.91,777.93,759.97,770.05,10027472
2024-07-24,2330,770.34,794.18,764.39,786.08,8579155
2024-07-25,2330,787.66,792.61,781.63,787.99,11090497
2024-07-26,2330,778.71,797.98,774.96,787.96,8197257
2024-07-29,2330,786.9,789.85,775.16,777.53,8418292
2024-07-30,2330,783.84,791.12,774.46,782.67,8899424
2024-07-31,2330,784.0,786.64,780.48,783.84,11111716
2024-08-01,2330,784.06,795.26,780.28,794.3,7348753
2024-08-02,2330,795.11,799.12,789.57,795.21,10260809
2024-08-05,2330,791.39,801.84,785.34,797.86,12632938
2024-08-06,2330,799.62,807.23,791.31,795.46,11672498
2024-08-07,2330,799.85,813.45,787.5,807.13,8479819
2024-08-08,2330,809.61,837.31,805.79,827.91,11000080
2024-08-09,2330,824.31,846.79,822.19,842.29,9122990
2024-08-12,2330,841.56,856.45,823.52,834.25,7245248
2024-08-13,2330,836.92,843.93,831.3,840.03,9827914
2024-08-14,2330,836.56,842.16,821.37,826.66,8196224
2024-08-15,2330,826.36,834.25,814.32,818.99,12410473
2024-08-16,2330,819.62,823.38,805.57,812.35,8009078
2024-08-19,2330,806.86,842.04,801.73,831.35,10125914
2024-08-20,2330,834.2,847.47,827.19,844.87,12753493
2024-08-21,2330,852.03,858.45,832.51,836.08,7709675
2024-08-22,2330,829.54,837.67,825.44,834.05,7412031
2024-08-23,2330,833.32,844.65,829.41,841.74,9518958
2024-08-26,2330,839.38,848.17,834.52,842.69,7219463
2024-08-27,2330,844.65,851.65,835.72,839.99,9933254
2024-08-28,2330,836.8,840.98,820.36,830.32,8982903
2024-08-29,2330,835.45,839.5,815.42,827.78,7889065
2024-08-30,2330,827.23,831.37,815.68,817.94,13696714
2024-09-02,2330,819.46,824.68,816.44,821.27,10220903
2024-09-03,2330,817.52,821.61,795.78,804.96,7871265
2024-09-04,2330,805.05,818.23,804.78,809.18,9522802
2024-09-05,2330,812.18,814.39,802.53,807.45,8110498
2024-09-06,2330,803.32,806.27,792.74,797.94,7139174
2024-09-09,2330,791.92,798.57,783.93,794.98,9196908
2024-09-10,2330,795.76,797.89,784.42,794.35,11636149
2024-09-11,2330,802.58,805.22,795.33,796.12,6987279
2024-09-12,2330,803.48,807.4,792.19,794.22,6685593
2024-09-13,2330,797.39,808.55,796.19,805.29,6349437
2024-09-16,2330,807.51,827.27,796.62,822.12,10955710
2024-09-17,2330,822.06,825.08,817.98,821.97,5834097
2024-09-18,2330,816.31,824.75,807.28,807.48,10721255
2024-09-19,2330,813.09,816.78,800.39,800.6,9415978
2024-09-20,2330,797.7,818.08,795.8,814.27,7241855
2024-09-23,2330,813.13,816.57,810.14,815.53,8319793
2024-09-24,2330,814.46,816.31,810.79,813.69,9358361
2024-09-25,2330,816.03,821.08,797.16,802.76,6307573
2024-09-26,2330,802.74,805.89,793.72,799.57,7745610
2024-09-27,2330,800.46,821.97,791.94,820.62,6818470
2024-09-30,2330,825.45,843.98,818.11,840.64,6304935
2024-10-01,2330,842.91,851.72,832.82,840.87,7057272
2024-10-02,2330,839.65,866.52,839.36,866.14,9012697
2024-10-03,2330,866.7,870.01,861.94,865.56,5958731
2024-10-04,2330,865.23,877.41,858.86,870.67,6319240
2024-10-07,2330,865.29,880.96,845.46,855.65,8634295
2024-10-08,2330,855.68,858.03,848.3,848.94,6069881
2024-10-09,2330,851.79,864.49,847.75,862.66,7687161
2024-10-10,2330,862.93,869.5,850.48,856.97,7003788
2024-10-11,2330,855.08,856.33,850.25,850.46,6531719
2024-10-14,2330,845.76,865.09,838.03,859.0,4777770
2024-10-15,2330,864.66,871.75,855.16,856.43,7470810
2024-10-16,2330,858.79,861.58,844.04,848.96,6015421
2024-10-17,2330,847.03,853.54,845.93,849.2,7233025
2024-10-18,2330,843.71,859.69,839.24,851.2,6816778
2024-10-21,2330,852.32,868.38,848.2,859.22,7981091
2024-10-22,2330,860.97,867.52,851.27,860.7,7553522
2024-10-23,2330,858.49,863.48,853.81,856.34,5499814
2024-10-24,2330,851.04,862.9,831.87,834.69,9387118
2024-10-25,2330,834.52,838.94,829.5,838.94,9398588
2024-10-28,2330,839.86,856.03,838.03,854.83,5756783
2024-10-29,2330,860.41,874.04,856.29,868.15,8909346
2024-10-30,2330,868.33,875.15,855.99,858.17,6043256
2024-10-31,2330,863.04,874.82,845.54,851.04,6493262
2024-11-01,2330,849.17,853.93,816.89,823.19,22309738
2024-11-04,2330,822.58,826.47,818.05,821.53,7917621
2024-11-05,2330,826.7,832.11,797.49,804.27,7921369
2024-11-06,2330,801.33,802.83,793.64,797.64,7944700
2024-11-07,2330,799.58,802.36,788.72,792.25,8712345
2024-11-08,2330,789.63,793.49,784.8,790.83,5935286
2024-11-11,2330,788.98,804.37,786.36,801.06,5355970
2024-11-12,2330,803.03,813.35,800.24,812.7,7210503
2024-11-13,2330,806.18,810.51,794.59,801.23,8138604
2024-11-14,2330,796.26,814.9,792.33,809.85,7271119
2024-11-15,2330,807.71,812.9,799.11,807.99,7914754
2024-11-18,2330,806.55,810.04,744.64,746.82,29038429
2024-11-19,2330,743.55,751.37,735.93,739.84,7408769
2024-11-20,2330,737.87,749.25,732.54,746.17,5823225
2024-11-21,2330,743.92,755.39,737.83,748.34,8365073
2024-11-22,2330,748.03,749.0,729.8,734.1,5169937
2024-11-25,2330,737.59,743.1,717.4,720.71,6727404
2024-11-26,2330,721.28,724.62,702.84,711.51,7741645
2024-11-27,2330,707.56,715.43,702.81,712.19,7559496
2024-11-28,2330,713.12,721.72,703.56,708.22,10032104
2024-11-29,2330,711.29,716.22,707.61,713.68,7949721
2024-12-02,2330,715.94,723.2,709.13,718.53,7522339
2024-12-03,2330,721.45,732.67,716.74,726.35,9555640
2024-12-04,2330,726.92,732.16,718.25,718.74,9238749
2024-12-05,2330,717.51,721.93,705.97,708.15,8687255
2024-12-06,2330,705.82,714.75,703.74,708.89,13034438
2024-12-09,2330,705.57,709.59,698.09,708.13,8089766
2024-12-10,2330,710.55,713.63,690.72,696.72,10389985
2024-12-11,2330,703.4,704.03,697.28,699.19,8450708
2024-12-12,2330,704.22,726.35,702.23,718.34,7892552
2024-12-13,2330,716.09,724.66,707.8,711.38,8802252
2024-12-16,2330,706.64,722.62,705.5,718.16,8575651
2024-12-17,2330,716.33,721.28,708.38,713.29,8747985
2024-12-18,2330,710.81,722.89,707.13,716.64,8393131
2024-12-19,2330,715.95,725.6,705.9,709.98,7494452
2024-12-20,2330,708.64,723.11,706.11,717.99,11657703
2024-12-23,2330,722.01,723.31,709.64,713.08,11968515
2024-12-24,2330,719.56,723.1,709.67,714.7,13165903
2024-12-25,2330,710.02,712.02,695.4,701.89,7021077
2024-12-26,2330,703.37,717.04,696.21,707.1,10051894
2024-12-27,2330,708.62,721.8,707.61,718.81,8523594
2024-12-30,2330,719.31,721.14,714.96,718.64,9517240
2024-12-31,2330,723.32,728.42,721.61,723.54,6840644
2025-01-01,2330,721.03,736.6,712.67,729.69,7198803
2025-01-02,2330,733.46,742.12,731.71,734.72,8161567
2025-01-03,2330,736.26,741.89,720.15,723.62,9022489
2025-01-06,2330,724.04,735.56,720.76,730.75,7874004
2025-01-07,2330,730.9,737.09,724.36,730.78,9674238
2025-01-08,2330,729.69,740.73,723.92,740.57,9738866
2025-01-09,2330,736.82,754.98,730.31,745.17,9028918
2025-01-10,2330,748.38,749.57,725.9,736.99,8502184
2025-01-13,2330,736.45,761.66,734.19,752.39,9507240
2025-01-14,2330,754.38,767.75,751.33,759.84,9596806
2025-01-15,2330,757.7,777.81,753.82,771.42,9779288
2025-01-16,2330,768.99,776.22,763.93,772.39,9219416
2025-01-17,2330,775.51,792.8,773.23,787.16,8065731
2025-01-20,2330,783.98,811.21,778.15,806.0,8807623
2025-01-21,2330,803.47,806.54,793.99,796.51,11774326
2025-01-22,2330,794.84,801.75,787.95,796.62,8668997
2025-01-23,2330,792.57,814.05,787.85,805.45,9093703
2025-01-24,2330,801.49,802.02,796.59,798.95,10135484
2025-01-27,2330,794.0,795.88,786.41,789.93,8514042
2025-01-28,2330,793.2,801.92,777.85,788.91,6717330
2025-01-29,2330,791.11,794.42,773.63,781.0,9275313
2025-01-30,2330,784.26,804.15,780.85,796.0,8715337
2025-01-31,2330,791.2,802.71,784.1,793.28,8270864
2025-02-03,2330,791.28,806.99,783.35,805.9,6935144
2025-02-04,2330,806.56,812.65,796.65,804.21,9610871
2025-02-05,2330,801.66,815.53,801.65,809.72,11368480
2025-02-06,2330,808.59,809.18,793.84,796.29,8526125
2025-02-07,2330,799.93,805.46,788.15,791.44,8227585
2025-02-10,2330,794.31,804.38,791.71,803.22,9093894
2025-02-11,2330,799.84,814.08,797.89,806.82,10456688
2025-02-12,2330,803.17,815.31,800.11,812.15,8428143
2025-02-13,2330,808.43,810.71,801.81,810.37,8537148
2025-02-14,2330,811.25,814.46,805.78,811.6,12677505
2025-02-17,2330,810.66,826.45,806.25,823.24,9632798
2025-02-18,2330,821.45,831.44,820.32,831.22,8522060
2025-02-19,2330,833.51,838.8,822.34,830.53,8323025
2025-02-20,2330,823.59,839.89,819.85,839.0,9362112
2025-02-21,2330,838.45,861.19,836.92,858.14,8914507
2025-02-24,2330,868.3,870.94,840.39,852.69,8644404
2025-02-25,2330,853.48,861.24,838.09,842.38,8698260
2025-02-26,2330,844.39,855.89,843.29,850.84,7305977
2025-02-27,2330,844.46,858.55,839.72,852.85,5809726
2025-02-28,2330,851.79,863.48,843.81,849.66,8758690
2025-03-03,2330,843.29,856.04,840.45,848.67,6780419
2025-03-04,2330,848.92,857.63,830.0,838.16,9498584
2025-03-05,2330,831.3,856.8,830.27,855.75,7931854
2025-03-06,2330,854.07,858.46,842.45,848.84,5374453
2025-03-07,2330,848.85,858.01,831.3,836.23,6042338
2025-03-10,2330,839.42,841.98,813.74,814.88,5079636
2025-03-11,2330,811.75,815.85,800.08,801.02,7103592
2025-03-12,2330,808.14,808.8,793.54,798.85,7043930
2025-03-13,2330,799.15,806.41,784.13,789.17,8708050
2025-03-14,2330,786.51,795.87,761.33,768.74,7441634
2025-03-17,2330,762.85,787.48,755.02,780.31,5968918
2025-03-18,2330,780.92,807.36,775.05,805.13,5879624
2025-03-19,2330,806.89,819.53,797.2,816.58,7898930
2025-03-20,2330,816.09,822.67,805.0,808.67,6262830
2025-03-21,2330,805.23,811.6,799.62,809.23,4639813
2025-03-24,2330,803.5,803.97,793.63,799.79,6367310
2025-03-25,2330,795.58,800.2,789.61,797.51,6560099
2025-03-26,2330,800.59,809.6,799.46,805.58,5777959
2025-03-27,2330,803.08,806.27,798.04,804.84,10259904
2025-03-28,2330,804.83,805.44,791.54,800.33,7763701
2025-03-31,2330,804.68,811.73,800.83,808.27,9040082
2025-04-01,2330,801.09,820.97,798.15,814.6,7831109
2025-04-02,2330,808.93,824.59,803.4,818.8,7135236
2025-04-03,2330,823.7,830.97,818.68,824.66,8248859
2025-04-04,2330,827.68,852.84,821.28,847.06,7056562
2025-04-07,2330,854.39,856.96,838.46,847.46,6620919
2025-04-08,2330,846.82,850.05,825.7,832.61,6923391
2025-04-09,2330,837.51,846.19,812.46,822.61,7150961
2025-04-10,2330,824.93,827.97,817.1,822.46,6683233
2025-04-11,2330,822.88,826.37,804.18,808.25,7417298
2025-04-14,2330,805.51,824.61,803.14,820.79,6028255
2025-04-15,2330,820.15,826.99,809.21,815.14,5833548
2025-04-16,2330,818.22,829.99,809.31,828.01,7546297
2025-04-17,2330,829.19,834.08,819.9,826.66,7423247
2025-04-18,2330,819.96,830.2,816.27,823.52,8330547
2025-04-21,2330,822.37,836.85,816.76,828.48,7527964
2025-04-22,2330,834.06,836.69,823.42,827.32,5905908
2025-04-23,2330,825.39,838.18,822.15,834.74,7535813
2025-04-24,2330,827.25,833.73,820.4,822.42,8775703
2025-04-25,2330,821.88,847.39,817.03,838.01,10136039
2025-04-28,2330,830.08,838.36,819.43,833.63,8453762
2025-04-29,2330,834.73,842.98,823.99,828.68,12443617
2025-04-30,2330,832.0,839.53,821.11,823.74,7258856
2025-05-01,2330,824.22,840.15,823.77,834.01,8907166
2025-05-02,2330,833.8,843.33,830.16,837.1,7187533
2025-05-05,2330,835.54,847.84,826.82,834.88,6784285
2025-05-06,2330,833.43,860.72,825.44,855.49,5721766
2025-05-07,2330,853.52,859.35,846.88,853.27,8123671
2025-05-08,2330,856.9,863.08,846.96,852.21,8541724
2025-05-09,2330,852.8,874.64,851.41,871.2,6486434
2025-05-12,2330,870.82,874.11,860.12,866.54,7650412
2025-05-13,2330,868.66,878.63,855.9,857.24,8935208
2025-05-14,2330,852.19,855.29,829.03,837.86,7498862
2025-05-15,2330,837.98,843.14,827.49,829.87,12440452
